x;y;type;id;id3;n.WTG;id.WF;NATCODE;municipio;CODNUT1;CODNUT2;CODNUT3;provincia;tags.generator.source;tags.power;tags.power_source;tags.generator.output.electricity;tags.name;tags.operator;tags.source;tags.generator.method;tags.generator.type;tags.type;tags.ref;tags.is_in;tags.description;tags.source.date;tags.building;tags.natural;tags.man_made;tags.name.en;tags.name.fr;tags.wikidata;tags.wikipedia;tags.frequency;tags.generator.plant;tags.start_date;tags.ele;tags.fixme;tags.generator.output;tags.highway
-2.4407673;38.9711887;node;1589537719;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4407273;38.9728987;node;1589537732;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4407073;38.9747288;node;1589537733;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4407274;38.9764988;node;1589537734;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4407374;38.9780488;node;1589537737;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4405574;38.9796189;node;1589537740;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4390073;38.9815689;node;1589537744;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4405574;38.983289;node;1589537748;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4432775;38.985819;node;1589537763;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.4444775;38.98772;node;1589537764;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;wind;NA;NA;NA;fercema1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.6654748;39.0542085;node;1589537765;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.6649348;39.0525185;node;1589537766;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.6648847;39.0510284;node;1589537769;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.6646447;39.0492184;node;1589537772;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-2.6643947;39.0474284;node;1589537776;158953;1528;;34080202019;El Bonillo;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7171517;38.7957908;node;1589537780;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7166206;38.7963594;node;1589537795;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7160895;38.7969531;node;1589537796;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7153224;38.7974757;node;1589537797;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7143716;38.7978618;node;1589537801;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7133751;38.7982575;node;1589537804;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7129567;38.7988805;node;1589537808;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7124616;38.8003919;node;1589537812;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7119053;38.8009583;node;1589537839;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7114616;38.8015919;node;1589537841;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7110116;38.8023319;node;1589537842;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6931112;38.8187723;node;1589537843;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6936512;38.8181423;node;1589537844;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6941012;38.8173923;node;1589537845;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6941612;38.8164723;node;1589537848;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6943912;38.8156322;node;1589537859;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6949712;38.8150922;node;1589537861;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6956912;38.8146522;node;1589537863;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6963512;38.8141922;node;1589537865;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6968713;38.8135322;node;1589537868;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6974113;38.8129422;node;1589537871;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6980413;38.8125022;node;1589537875;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6986013;38.8119122;node;1589537889;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6992613;38.8113621;node;1589537891;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6997313;38.8106821;node;1589537892;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.7002713;38.8100921;node;1589537893;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6838306;38.798462;node;1589537895;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6834006;38.799122;node;1589537898;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6830206;38.799782;node;1589537900;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6827806;38.800662;node;1589537903;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6795306;38.8032821;node;1589537915;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6787706;38.8045821;node;1589537918;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6791106;38.8039021;node;1589537921;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6784406;38.8051721;node;1589537925;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6781706;38.8058821;node;1589537926;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6778306;38.8065522;node;1589537927;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6773906;38.8072022;node;1589537928;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6768906;38.8078322;node;1589537941;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6763406;38.8084522;node;1589537943;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6779406;38.8099322;node;1589537946;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6774606;38.8104922;node;1589537948;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6767606;38.8110423;node;1589537949;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6763006;38.8116623;node;1589537950;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6759306;38.8123023;node;1589537951;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6755706;38.8129923;node;1589537952;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6751106;38.8136223;node;1589537953;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6749406;38.8143323;node;1589537954;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6747006;38.8150723;node;1589537955;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6740506;38.8155624;node;1589537956;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6920813;38.8282325;node;1589537957;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6918113;38.8289725;node;1589537958;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6916313;38.8295925;node;1589537959;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6913913;38.8303326;node;1589537960;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6911713;38.8310026;node;1589537961;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6910013;38.8316926;node;1589537962;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6906313;38.8332326;node;1589537963;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6903513;38.8343226;node;1589537964;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6901813;38.8349827;node;1589537965;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6897813;38.8358727;node;1589537966;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6776708;38.8274626;node;1589537967;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6769308;38.8281926;node;1589537968;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6761608;38.8289626;node;1589537969;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6754208;38.8293526;node;1589537970;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6745908;38.8297226;node;1589537971;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6738008;38.8300626;node;1589537972;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6729808;38.8304527;node;1589537973;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6722707;38.8308727;node;1589537974;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6715807;38.8313927;node;1589537975;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6711407;38.8319827;node;1589537976;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6707107;38.8326827;node;1589537977;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6703207;38.8332827;node;1589537978;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6696807;38.8344127;node;1589537979;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6699507;38.8339527;node;1589537980;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6688107;38.8355528;node;1589537993;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6686407;38.8362128;node;1589537996;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6684207;38.8369028;node;1589538000;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6682307;38.8376228;node;1589538004;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-1.6680307;38.8383028;node;1589538005;158953;1528;;34080202029;Chinchilla de Monte-Aragón;ES4;ES42;ES421;Albacete;wind;generator;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
